"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-05-26",4,2022,"abundance","nbGARCH",96,0.95,"exclosures","RM",0.597619004429579,0,2,"2528.15",2528,NA,555,217,555,555,567,0,NA,NA
"2022-05-26",5,2022,"abundance","nbGARCH",96,0.95,"exclosures","RM",0.930164931155001,0,4,"2528.15",2528,NA,556,217,555,555,567,1,NA,NA
"2022-05-26",6,2022,"abundance","nbGARCH",96,0.95,"exclosures","RM",1.11200136249588,0,4,"2528.15",2528,NA,557,217,555,555,567,2,NA,NA
"2022-05-26",7,2022,"abundance","nbGARCH",96,0.95,"exclosures","RM",1.21067180584984,0,4,"2528.15",2528,NA,558,217,555,555,567,3,NA,NA
"2022-05-26",8,2022,"abundance","nbGARCH",96,0.95,"exclosures","RM",1.26401306417625,0,4,"2528.15",2528,NA,559,217,555,555,567,4,NA,NA
"2022-05-26",9,2022,"abundance","nbGARCH",96,0.95,"exclosures","RM",1.29279377062626,0,5,"2528.15",2528,NA,560,217,555,555,567,5,NA,NA
"2022-05-26",10,2022,"abundance","nbGARCH",96,0.95,"exclosures","RM",1.30812065020524,0,5,"2528.15",2528,NA,561,217,555,555,567,6,NA,NA
"2022-05-26",11,2022,"abundance","nbGARCH",96,0.95,"exclosures","RM",1.31637916059657,0,5,"2528.15",2528,NA,562,217,555,555,567,7,NA,NA
"2022-05-26",12,2022,"abundance","nbGARCH",96,0.95,"exclosures","RM",1.32082630747357,0,4,"2528.15",2528,NA,563,217,555,555,567,8,NA,NA
"2022-05-26",1,2023,"abundance","nbGARCH",96,0.95,"exclosures","RM",1.32322069709057,0,4,"2528.15",2528,NA,564,217,555,555,567,9,NA,NA
"2022-05-26",2,2023,"abundance","nbGARCH",96,0.95,"exclosures","RM",1.3245097551891,0,5,"2528.15",2528,NA,565,217,555,555,567,10,NA,NA
"2022-05-26",3,2023,"abundance","nbGARCH",96,0.95,"exclosures","RM",1.3252037096394,0,5,"2528.15",2528,NA,566,217,555,555,567,11,NA,NA
"2022-05-26",4,2023,"abundance","nbGARCH",96,0.95,"exclosures","RM",1.32557728577458,0,5,"2528.15",2528,NA,567,217,555,555,567,12,NA,NA
