"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","controls","SH",0.95,0.0504693603928646,0,1,2777,"2777.18",,558,2022-08-11,7,2022,107,217,558,558,570,0,,
"abundance","pevGARCH","controls","SH",0.95,0.0495624814445138,0,1,2777,"2777.18",,559,2022-08-11,8,2022,107,217,558,558,570,1,,
"abundance","pevGARCH","controls","SH",0.95,0.0482583410132855,0,1,2777,"2777.18",,560,2022-08-11,9,2022,107,217,558,558,570,2,,
"abundance","pevGARCH","controls","SH",0.95,0.0497160705128436,0,1,2777,"2777.18",,561,2022-08-11,10,2022,107,217,558,558,570,3,,
"abundance","pevGARCH","controls","SH",0.95,0.0546400708388833,0,1,2777,"2777.18",,562,2022-08-11,11,2022,107,217,558,558,570,4,,
"abundance","pevGARCH","controls","SH",0.95,0.0754503942574663,0,1,2777,"2777.18",,563,2022-08-11,12,2022,107,217,558,558,570,5,,
"abundance","pevGARCH","controls","SH",0.95,0.0870160642987656,0,1,2777,"2777.18",,564,2022-08-11,1,2023,107,217,558,558,570,6,,
"abundance","pevGARCH","controls","SH",0.95,0.0877585439689675,0,1,2777,"2777.18",,565,2022-08-11,2,2023,107,217,558,558,570,7,,
"abundance","pevGARCH","controls","SH",0.95,0.0846124659432318,0,1,2777,"2777.18",,566,2022-08-11,3,2023,107,217,558,558,570,8,,
"abundance","pevGARCH","controls","SH",0.95,0.0754021994107891,0,1,2777,"2777.18",,567,2022-08-11,4,2023,107,217,558,558,570,9,,
"abundance","pevGARCH","controls","SH",0.95,0.0641930012025192,0,1,2777,"2777.18",,568,2022-08-11,5,2023,107,217,558,558,570,10,,
"abundance","pevGARCH","controls","SH",0.95,0.0605966891949522,0,1,2777,"2777.18",,569,2022-08-11,6,2023,107,217,558,558,570,11,,
"abundance","pevGARCH","controls","SH",0.95,0.0536210268402782,0,1,2777,"2777.18",,570,2022-08-11,7,2023,107,217,558,558,570,12,,
