"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"controls","SH",1.33053155927855e-284,-0.649535649010631,0.649535649010631,3073,"3073.17",,565,2023-03-02,2,2023,121,217,565,565,577,0,,
"abundance","ESSS",0.95,"controls","SH",1.33053155927855e-284,-0.918536010952202,0.918536010952202,3073,"3073.17",,566,2023-03-02,3,2023,121,217,565,565,577,1,,
"abundance","ESSS",0.95,"controls","SH",1.33053155927855e-284,-1.12495344236831,1.12495344236831,3073,"3073.17",,567,2023-03-02,4,2023,121,217,565,565,577,2,,
"abundance","ESSS",0.95,"controls","SH",1.33053155927855e-284,-1.29897347608665,1.29897347608665,3073,"3073.17",,568,2023-03-02,5,2023,121,217,565,565,577,3,,
"abundance","ESSS",0.95,"controls","SH",1.33053155927855e-284,-1.45228920524011,1.45228920524011,3073,"3073.17",,569,2023-03-02,6,2023,121,217,565,565,577,4,,
"abundance","ESSS",0.95,"controls","SH",1.33053155927855e-284,-1.5908977904747,1.5908977904747,3073,"3073.17",,570,2023-03-02,7,2023,121,217,565,565,577,5,,
"abundance","ESSS",0.95,"controls","SH",1.33053155927855e-284,-1.71836190129367,1.71836190129367,3073,"3073.17",,571,2023-03-02,8,2023,121,217,565,565,577,6,,
"abundance","ESSS",0.95,"controls","SH",1.33053155927855e-284,-1.83700284918068,1.83700284918068,3073,"3073.17",,572,2023-03-02,9,2023,121,217,565,565,577,7,,
"abundance","ESSS",0.95,"controls","SH",1.33053155927855e-284,-1.94843304015772,1.94843304015772,3073,"3073.17",,573,2023-03-02,10,2023,121,217,565,565,577,8,,
"abundance","ESSS",0.95,"controls","SH",1.33053155927855e-284,-2.05382646688044,2.05382646688044,3073,"3073.17",,574,2023-03-02,11,2023,121,217,565,565,577,9,,
"abundance","ESSS",0.95,"controls","SH",1.33053155927855e-284,-2.15406940467082,2.15406940467082,3073,"3073.17",,575,2023-03-02,12,2023,121,217,565,565,577,10,,
"abundance","ESSS",0.95,"controls","SH",1.33053155927855e-284,-2.24985040485345,2.24985040485345,3073,"3073.17",,576,2023-03-02,1,2024,121,217,565,565,577,11,,
"abundance","ESSS",0.95,"controls","SH",1.33053155927855e-284,-2.34171703847829,2.34171703847829,3073,"3073.17",,577,2023-03-02,2,2024,121,217,565,565,577,12,,
