"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2019-11-15",10,2019,"abundance","nbsGARCH","exclosures","DM",0.334213236564971,0,2,"15.2",1,0.95,15,NA,524,217,524,524,536,0,NA,NA
"2019-11-15",11,2019,"abundance","nbsGARCH","exclosures","DM",0.565778632546094,0,3,"15.2",1,0.95,15,NA,525,217,524,524,536,1,NA,NA
"2019-11-15",12,2019,"abundance","nbsGARCH","exclosures","DM",0.829235491899762,0,3,"15.2",1,0.95,15,NA,526,217,524,524,536,2,NA,NA
"2019-11-15",1,2020,"abundance","nbsGARCH","exclosures","DM",1.11100606700571,0,4,"15.2",1,0.95,15,NA,527,217,524,524,536,3,NA,NA
"2019-11-15",2,2020,"abundance","nbsGARCH","exclosures","DM",1.31259815456389,0,5,"15.2",1,0.95,15,NA,528,217,524,524,536,4,NA,NA
"2019-11-15",3,2020,"abundance","nbsGARCH","exclosures","DM",1.30581303611113,0,5,"15.2",1,0.95,15,NA,529,217,524,524,536,5,NA,NA
"2019-11-15",4,2020,"abundance","nbsGARCH","exclosures","DM",1.06784816470717,0,4,"15.2",1,0.95,15,NA,530,217,524,524,536,6,NA,NA
"2019-11-15",5,2020,"abundance","nbsGARCH","exclosures","DM",0.755808686411058,0,3,"15.2",1,0.95,15,NA,531,217,524,524,536,7,NA,NA
"2019-11-15",6,2020,"abundance","nbsGARCH","exclosures","DM",0.508793868962781,0,2,"15.2",1,0.95,15,NA,532,217,524,524,536,8,NA,NA
"2019-11-15",7,2020,"abundance","nbsGARCH","exclosures","DM",0.372928161954921,0,2,"15.2",1,0.95,15,NA,533,217,524,524,536,9,NA,NA
"2019-11-15",8,2020,"abundance","nbsGARCH","exclosures","DM",0.324330441280726,0,2,"15.2",1,0.95,15,NA,534,217,524,524,536,10,NA,NA
"2019-11-15",9,2020,"abundance","nbsGARCH","exclosures","DM",0.337891390746024,0,2,"15.2",1,0.95,15,NA,535,217,524,524,536,11,NA,NA
"2019-11-15",10,2020,"abundance","nbsGARCH","exclosures","DM",0.406754215362952,0,2,"15.2",1,0.95,15,NA,536,217,524,524,536,12,NA,NA
