"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2023-02-09",2,2023,"abundance","nbGARCH",118,0.95,"controls","OL",0.263504206513324,0,2,"3015.5",3015,NA,565,217,564,565,576,1,NA,NA
"2023-02-09",3,2023,"abundance","nbGARCH",118,0.95,"controls","OL",0.332779391780538,0,2,"3015.5",3015,NA,566,217,564,565,576,2,NA,NA
"2023-02-09",4,2023,"abundance","nbGARCH",118,0.95,"controls","OL",0.350986628830716,0,2,"3015.5",3015,NA,567,217,564,565,576,3,NA,NA
"2023-02-09",5,2023,"abundance","nbGARCH",118,0.95,"controls","OL",0.355771616819683,0,2,"3015.5",3015,NA,568,217,564,565,576,4,NA,NA
"2023-02-09",6,2023,"abundance","nbGARCH",118,0.95,"controls","OL",0.357029122834799,0,2,"3015.5",3015,NA,569,217,564,565,576,5,NA,NA
"2023-02-09",7,2023,"abundance","nbGARCH",118,0.95,"controls","OL",0.357359596843465,0,2,"3015.5",3015,NA,570,217,564,565,576,6,NA,NA
"2023-02-09",8,2023,"abundance","nbGARCH",118,0.95,"controls","OL",0.357446445684206,0,2,"3015.5",3015,NA,571,217,564,565,576,7,NA,NA
"2023-02-09",9,2023,"abundance","nbGARCH",118,0.95,"controls","OL",0.357469269623662,0,2,"3015.5",3015,NA,572,217,564,565,576,8,NA,NA
"2023-02-09",10,2023,"abundance","nbGARCH",118,0.95,"controls","OL",0.357475267771303,0,2,"3015.5",3015,NA,573,217,564,565,576,9,NA,NA
"2023-02-09",11,2023,"abundance","nbGARCH",118,0.95,"controls","OL",0.357476844088767,0,2,"3015.5",3015,NA,574,217,564,565,576,10,NA,NA
"2023-02-09",12,2023,"abundance","nbGARCH",118,0.95,"controls","OL",0.357477258346114,0,2,"3015.5",3015,NA,575,217,564,565,576,11,NA,NA
"2023-02-09",1,2024,"abundance","nbGARCH",118,0.95,"controls","OL",0.357477383488385,0,2,"3015.5",3015,NA,576,217,564,565,576,12,NA,NA
