"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"controls","PB",2.99989992358379,-0.523965294572826,6.52376514174041,2807,"2807.08",,559,2022-08-25,8,2022,109,217,558,559,570,1,,
"abundance","ESSS",0.95,"controls","PB",2.99989992358379,-1.98334870084064,7.98314854800823,2807,"2807.08",,560,2022-08-25,9,2022,109,217,558,559,570,2,,
"abundance","ESSS",0.95,"controls","PB",2.99989992358379,-3.10320646824014,9.10300631540772,2807,"2807.08",,561,2022-08-25,10,2022,109,217,558,559,570,3,,
"abundance","ESSS",0.95,"controls","PB",2.99989992358379,-4.04730153564924,10.0471013828168,2807,"2807.08",,562,2022-08-25,11,2022,109,217,558,559,570,4,,
"abundance","ESSS",0.95,"controls","PB",2.99989992358379,-4.87907140420451,10.8788712513721,2807,"2807.08",,563,2022-08-25,12,2022,109,217,558,559,570,5,,
"abundance","ESSS",0.95,"controls","PB",2.99989992358379,-5.63105193361042,11.630851780778,2807,"2807.08",,564,2022-08-25,1,2023,109,217,558,559,570,6,,
"abundance","ESSS",0.95,"controls","PB",2.99989992358379,-6.32257135490767,12.3223712020753,2807,"2807.08",,565,2022-08-25,2,2023,109,217,558,559,570,7,,
"abundance","ESSS",0.95,"controls","PB",2.99989992358379,-6.96622327028615,12.9660231174537,2807,"2807.08",,566,2022-08-25,3,2023,109,217,558,559,570,8,,
"abundance","ESSS",0.95,"controls","PB",2.99989992358379,-7.57075532065184,13.5705551678194,2807,"2807.08",,567,2022-08-25,4,2023,109,217,558,559,570,9,,
"abundance","ESSS",0.95,"controls","PB",2.99989992358379,-8.14253666226135,14.1423365094289,2807,"2807.08",,568,2022-08-25,5,2023,109,217,558,559,570,10,,
"abundance","ESSS",0.95,"controls","PB",2.99989992358379,-8.68637552442249,14.6861753715901,2807,"2807.08",,569,2022-08-25,6,2023,109,217,558,559,570,11,,
"abundance","ESSS",0.95,"controls","PB",2.99989992358379,-9.20600744226855,15.2058072894361,2807,"2807.08",,570,2022-08-25,7,2023,109,217,558,559,570,12,,
