"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","jags_RW","dm_controls","DM",21.187,12.731,30.329,0.95,2613,"2613.01",,555,2022-06-23,4,2022,100,217,556,555,568,-1,,
"abundance","jags_RW","dm_controls","DM",34.997,0.368,123.42,0.95,2613,"2613.01",,556,2022-06-23,5,2022,100,217,556,555,568,0,,
"abundance","jags_RW","dm_controls","DM",45.133,1.612,196.9,0.95,2613,"2613.01",,557,2022-06-23,6,2022,100,217,556,555,568,1,,
"abundance","jags_RW","dm_controls","DM",49.736,0.864,196.9,0.95,2613,"2613.01",,558,2022-06-23,7,2022,100,217,556,555,568,2,,
"abundance","jags_RW","dm_controls","DM",52.281,0.483,196.9,0.95,2613,"2613.01",,559,2022-06-23,8,2022,100,217,556,555,568,3,,
"abundance","jags_RW","dm_controls","DM",53.646,0.318,196.9,0.95,2613,"2613.01",,560,2022-06-23,9,2022,100,217,556,555,568,4,,
"abundance","jags_RW","dm_controls","DM",53.836,0.18,196.9,0.95,2613,"2613.01",,561,2022-06-23,10,2022,100,217,556,555,568,5,,
"abundance","jags_RW","dm_controls","DM",54.441,0.095,196.9,0.95,2613,"2613.01",,562,2022-06-23,11,2022,100,217,556,555,568,6,,
"abundance","jags_RW","dm_controls","DM",53.341,0.037,196.9,0.95,2613,"2613.01",,563,2022-06-23,12,2022,100,217,556,555,568,7,,
"abundance","jags_RW","dm_controls","DM",52.232,0.004,196.9,0.95,2613,"2613.01",,564,2022-06-23,1,2023,100,217,556,555,568,8,,
"abundance","jags_RW","dm_controls","DM",51.618,0,196.9,0.95,2613,"2613.01",,565,2022-06-23,2,2023,100,217,556,555,568,9,,
"abundance","jags_RW","dm_controls","DM",50.812,0,196.9,0.95,2613,"2613.01",,566,2022-06-23,3,2023,100,217,556,555,568,10,,
"abundance","jags_RW","dm_controls","DM",50.053,0,196.9,0.95,2613,"2613.01",,567,2022-06-23,4,2023,100,217,556,555,568,11,,
"abundance","jags_RW","dm_controls","DM",48.708,0,196.9,0.95,2613,"2613.01",,568,2022-06-23,5,2023,100,217,556,555,568,12,,
