"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-05-26",4,2022,"abundance","NaiveArima","exclosures","PL",96,0.95,0,-0.626798588302704,0.626798588302704,"2524.11",2524,NA,555,217,555,555,567,0,NA,NA
"2022-05-26",5,2022,"abundance","NaiveArima","exclosures","PL",96,0.95,0,-0.886427064453994,0.886427064453994,"2524.11",2524,NA,556,217,555,555,567,1,NA,NA
"2022-05-26",6,2022,"abundance","NaiveArima","exclosures","PL",96,0.95,0,-1.08564700105273,1.08564700105273,"2524.11",2524,NA,557,217,555,555,567,2,NA,NA
"2022-05-26",7,2022,"abundance","NaiveArima","exclosures","PL",96,0.95,0,-1.25359717660541,1.25359717660541,"2524.11",2524,NA,558,217,555,555,567,3,NA,NA
"2022-05-26",8,2022,"abundance","NaiveArima","exclosures","PL",96,0.95,0,-1.40156425164575,1.40156425164575,"2524.11",2524,NA,559,217,555,555,567,4,NA,NA
"2022-05-26",9,2022,"abundance","NaiveArima","exclosures","PL",96,0.95,0,-1.53533671283845,1.53533671283845,"2524.11",2524,NA,560,217,555,555,567,5,NA,NA
"2022-05-26",10,2022,"abundance","NaiveArima","exclosures","PL",96,0.95,0,-1.65835318677531,1.65835318677531,"2524.11",2524,NA,561,217,555,555,567,6,NA,NA
"2022-05-26",11,2022,"abundance","NaiveArima","exclosures","PL",96,0.95,0,-1.77285412890799,1.77285412890799,"2524.11",2524,NA,562,217,555,555,567,7,NA,NA
"2022-05-26",12,2022,"abundance","NaiveArima","exclosures","PL",96,0.95,0,-1.88039576490811,1.88039576490811,"2524.11",2524,NA,563,217,555,555,567,8,NA,NA
"2022-05-26",1,2023,"abundance","NaiveArima","exclosures","PL",96,0.95,0,-1.98211117321472,1.98211117321472,"2524.11",2524,NA,564,217,555,555,567,9,NA,NA
"2022-05-26",2,2023,"abundance","NaiveArima","exclosures","PL",96,0.95,0,-2.07885573652452,2.07885573652452,"2524.11",2524,NA,565,217,555,555,567,10,NA,NA
"2022-05-26",3,2023,"abundance","NaiveArima","exclosures","PL",96,0.95,0,-2.17129400210546,2.17129400210546,"2524.11",2524,NA,566,217,555,555,567,11,NA,NA
"2022-05-26",4,2023,"abundance","NaiveArima","exclosures","PL",96,0.95,0,-2.25995444951384,2.25995444951384,"2524.11",2524,NA,567,217,555,555,567,12,NA,NA
