"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2020-02-13",2,2020,"abundance","simplexEDM","all","DM",27.8185666151289,15.1997897615427,40.4373434687151,"538.2",23,0.95,538,NA,528,217,527,528,539,1,NA,NA
"2020-02-13",3,2020,"abundance","simplexEDM","all","DM",29.4562462448989,19.3948525961071,39.5176398936907,"538.2",23,0.95,538,NA,529,217,527,528,539,2,NA,NA
"2020-02-13",4,2020,"abundance","simplexEDM","all","DM",27.5028770737215,16.7832609064953,38.2224932409476,"538.2",23,0.95,538,NA,530,217,527,528,539,3,NA,NA
"2020-02-13",5,2020,"abundance","simplexEDM","all","DM",27.9564623811958,18.3605513957301,37.5523733666614,"538.2",23,0.95,538,NA,531,217,527,528,539,4,NA,NA
"2020-02-13",6,2020,"abundance","simplexEDM","all","DM",26.3767098532314,10.3336575018583,42.4197622046044,"538.2",23,0.95,538,NA,532,217,527,528,539,5,NA,NA
"2020-02-13",7,2020,"abundance","simplexEDM","all","DM",27.5739257479253,14.6848019569008,40.4630495389498,"538.2",23,0.95,538,NA,533,217,527,528,539,6,NA,NA
"2020-02-13",8,2020,"abundance","simplexEDM","all","DM",28.0600245378001,12.2229910550644,43.8970580205357,"538.2",23,0.95,538,NA,534,217,527,528,539,7,NA,NA
"2020-02-13",9,2020,"abundance","simplexEDM","all","DM",32.3000765062643,22.1310059440506,42.4691470684779,"538.2",23,0.95,538,NA,535,217,527,528,539,8,NA,NA
"2020-02-13",10,2020,"abundance","simplexEDM","all","DM",32.8316833186196,22.7696118482664,42.8937547889728,"538.2",23,0.95,538,NA,536,217,527,528,539,9,NA,NA
"2020-02-13",11,2020,"abundance","simplexEDM","all","DM",34.2922559252886,30.3297492226182,38.2547626279589,"538.2",23,0.95,538,NA,537,217,527,528,539,10,NA,NA
"2020-02-13",12,2020,"abundance","simplexEDM","all","DM",35.0773779801486,29.0410887529573,41.11366720734,"538.2",23,0.95,538,NA,538,217,527,528,539,11,NA,NA
"2020-02-13",1,2021,"abundance","simplexEDM","all","DM",35.3330007496603,29.0313742925279,41.6346272067927,"538.2",23,0.95,538,NA,539,217,527,528,539,12,NA,NA
