"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-04-28",4,2022,"abundance","pevGARCH","controls","PF",92,0.95,0.388172271175245,0,2,"2431.10",2431,NA,554,217,554,554,566,0,NA,NA
"2022-04-28",4,2022,"abundance","pevGARCH","controls","PF",92,0.95,0.538817804501969,0,2,"2431.10",2431,NA,555,217,554,554,566,1,NA,NA
"2022-04-28",5,2022,"abundance","pevGARCH","controls","PF",92,0.95,0.597279526880148,0,3,"2431.10",2431,NA,556,217,554,554,566,2,NA,NA
"2022-04-28",6,2022,"abundance","pevGARCH","controls","PF",92,0.95,0.619966756482872,0,3,"2431.10",2431,NA,557,217,554,554,566,3,NA,NA
"2022-04-28",7,2022,"abundance","pevGARCH","controls","PF",92,0.95,0.628770944373644,0,3,"2431.10",2431,NA,558,217,554,554,566,4,NA,NA
"2022-04-28",8,2022,"abundance","pevGARCH","controls","PF",92,0.95,0.632187561924483,0,3,"2431.10",2431,NA,559,217,554,554,566,5,NA,NA
"2022-04-28",9,2022,"abundance","pevGARCH","controls","PF",92,0.95,0.633513438615327,0,3,"2431.10",2431,NA,560,217,554,554,566,6,NA,NA
"2022-04-28",10,2022,"abundance","pevGARCH","controls","PF",92,0.95,0.634027967534046,0,3,"2431.10",2431,NA,561,217,554,554,566,7,NA,NA
"2022-04-28",11,2022,"abundance","pevGARCH","controls","PF",92,0.95,0.634227639179884,0,3,"2431.10",2431,NA,562,217,554,554,566,8,NA,NA
"2022-04-28",12,2022,"abundance","pevGARCH","controls","PF",92,0.95,0.634305125134734,0,3,"2431.10",2431,NA,563,217,554,554,566,9,NA,NA
"2022-04-28",1,2023,"abundance","pevGARCH","controls","PF",92,0.95,0.634335194867877,0,3,"2431.10",2431,NA,564,217,554,554,566,10,NA,NA
"2022-04-28",2,2023,"abundance","pevGARCH","controls","PF",92,0.95,0.634346863935485,0,3,"2431.10",2431,NA,565,217,554,554,566,11,NA,NA
"2022-04-28",3,2023,"abundance","pevGARCH","controls","PF",92,0.95,0.634351392314166,0,3,"2431.10",2431,NA,566,217,554,554,566,12,NA,NA
