"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-02-24",1,2022,"abundance","nbsGARCH","exclosures","PF",0.735444021417522,0,0,"2179.9",83,0.95,2179,NA,552,217,552,552,564,0,NA,NA
"2022-02-24",3,2022,"abundance","nbsGARCH","exclosures","PF",1.34782682374994,0,0,"2179.9",83,0.95,2179,NA,553,217,552,552,564,1,NA,NA
"2022-02-24",4,2022,"abundance","nbsGARCH","exclosures","PF",1.88633805017509,0,0,"2179.9",83,0.95,2179,NA,554,217,552,552,564,2,NA,NA
"2022-02-24",4,2022,"abundance","nbsGARCH","exclosures","PF",2.31193519331134,0,0,"2179.9",83,0.95,2179,NA,555,217,552,552,564,3,NA,NA
"2022-02-24",5,2022,"abundance","nbsGARCH","exclosures","PF",2.54413028476297,0,0,"2179.9",83,0.95,2179,NA,556,217,552,552,564,4,NA,NA
"2022-02-24",6,2022,"abundance","nbsGARCH","exclosures","PF",2.54205881006559,0,0,"2179.9",83,0.95,2179,NA,557,217,552,552,564,5,NA,NA
"2022-02-24",7,2022,"abundance","nbsGARCH","exclosures","PF",2.33544201902189,0,0,"2179.9",83,0.95,2179,NA,558,217,552,552,564,6,NA,NA
"2022-02-24",8,2022,"abundance","nbsGARCH","exclosures","PF",2.04691992342043,0,0,"2179.9",83,0.95,2179,NA,559,217,552,552,564,7,NA,NA
"2022-02-24",9,2022,"abundance","nbsGARCH","exclosures","PF",1.78288446937993,0,0,"2179.9",83,0.95,2179,NA,560,217,552,552,564,8,NA,NA
"2022-02-24",10,2022,"abundance","nbsGARCH","exclosures","PF",1.61447127504695,0,0,"2179.9",83,0.95,2179,NA,561,217,552,552,564,9,NA,NA
"2022-02-24",11,2022,"abundance","nbsGARCH","exclosures","PF",1.56605258407959,0,0,"2179.9",83,0.95,2179,NA,562,217,552,552,564,10,NA,NA
"2022-02-24",12,2022,"abundance","nbsGARCH","exclosures","PF",1.63582597044624,0,0,"2179.9",83,0.95,2179,NA,563,217,552,552,564,11,NA,NA
"2022-02-24",1,2023,"abundance","nbsGARCH","exclosures","PF",1.82425377957057,0,0,"2179.9",83,0.95,2179,NA,564,217,552,552,564,12,NA,NA
