"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2020-06-11",2,2020,"abundance","NaiveArima","all","RM",2,-10.0403065990871,14.0403065990871,"898.16",37,0.95,898,NA,528,217,531,528,543,-3,NA,NA
"2020-06-11",3,2020,"abundance","NaiveArima","all","RM",2,-15.0275648875592,19.0275648875592,"898.16",37,0.95,898,NA,529,217,531,528,543,-2,NA,NA
"2020-06-11",4,2020,"abundance","NaiveArima","all","RM",2,-18.8544227683257,22.8544227683257,"898.16",37,0.95,898,NA,530,217,531,528,543,-1,NA,NA
"2020-06-11",5,2020,"abundance","NaiveArima","all","RM",2,-22.0806131981742,26.0806131981742,"898.16",37,0.95,898,NA,531,217,531,528,543,0,NA,NA
"2020-06-11",6,2020,"abundance","NaiveArima","all","RM",2,-24.922944025498,28.922944025498,"898.16",37,0.95,898,NA,532,217,531,528,543,1,NA,NA
"2020-06-11",7,2020,"abundance","NaiveArima","all","RM",2,-27.4926075144284,31.4926075144284,"898.16",37,0.95,898,NA,533,217,531,528,543,2,NA,NA
"2020-06-11",8,2020,"abundance","NaiveArima","all","RM",2,-29.8556569701543,33.8556569701543,"898.16",37,0.95,898,NA,534,217,531,528,543,3,NA,NA
"2020-06-11",9,2020,"abundance","NaiveArima","all","RM",2,-32.0551297751184,36.0551297751184,"898.16",37,0.95,898,NA,535,217,531,528,543,4,NA,NA
"2020-06-11",10,2020,"abundance","NaiveArima","all","RM",2,-34.1209197972612,38.1209197972612,"898.16",37,0.95,898,NA,536,217,531,528,543,5,NA,NA
"2020-06-11",11,2020,"abundance","NaiveArima","all","RM",2,-36.074792579871,40.074792579871,"898.16",37,0.95,898,NA,537,217,531,528,543,6,NA,NA
"2020-06-11",12,2020,"abundance","NaiveArima","all","RM",2,-37.9331793500119,41.9331793500119,"898.16",37,0.95,898,NA,538,217,531,528,543,7,NA,NA
"2020-06-11",1,2021,"abundance","NaiveArima","all","RM",2,-39.7088455366513,43.7088455366513,"898.16",37,0.95,898,NA,539,217,531,528,543,8,NA,NA
"2020-06-11",2,2021,"abundance","NaiveArima","all","RM",2,-41.4119428153159,45.4119428153159,"898.16",37,0.95,898,NA,540,217,531,528,543,9,NA,NA
"2020-06-11",3,2021,"abundance","NaiveArima","all","RM",2,-43.0507021254972,47.0507021254972,"898.16",37,0.95,898,NA,541,217,531,528,543,10,NA,NA
"2020-06-11",4,2021,"abundance","NaiveArima","all","RM",2,-44.6319069414955,48.6319069414955,"898.16",37,0.95,898,NA,542,217,531,528,543,11,NA,NA
"2020-06-11",5,2021,"abundance","NaiveArima","all","RM",2,-46.1612263963483,50.1612263963483,"898.16",37,0.95,898,NA,543,217,531,528,543,12,NA,NA
