"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-04-28",4,2022,"abundance","pevGARCH","exclosures","RO",92,0.95,0.0916315479521318,0,1,"2432.16",2432,NA,554,217,554,554,566,0,NA,NA
"2022-04-28",4,2022,"abundance","pevGARCH","exclosures","RO",92,0.95,0.0370405741974382,0,1,"2432.16",2432,NA,555,217,554,554,566,1,NA,NA
"2022-04-28",5,2022,"abundance","pevGARCH","exclosures","RO",92,0.95,0.0247146268824124,0,0,"2432.16",2432,NA,556,217,554,554,566,2,NA,NA
"2022-04-28",6,2022,"abundance","pevGARCH","exclosures","RO",92,0.95,0.0132021813634079,0,0,"2432.16",2432,NA,557,217,554,554,566,3,NA,NA
"2022-04-28",7,2022,"abundance","pevGARCH","exclosures","RO",92,0.95,0.0119318828104817,0,0,"2432.16",2432,NA,558,217,554,554,566,4,NA,NA
"2022-04-28",8,2022,"abundance","pevGARCH","exclosures","RO",92,0.95,0.0112578105754286,0,0,"2432.16",2432,NA,559,217,554,554,566,5,NA,NA
"2022-04-28",9,2022,"abundance","pevGARCH","exclosures","RO",92,0.95,0.0167652127051766,0,0,"2432.16",2432,NA,560,217,554,554,566,6,NA,NA
"2022-04-28",10,2022,"abundance","pevGARCH","exclosures","RO",92,0.95,0.0398094082498711,0,1,"2432.16",2432,NA,561,217,554,554,566,7,NA,NA
"2022-04-28",11,2022,"abundance","pevGARCH","exclosures","RO",92,0.95,0.0391291702381414,0,1,"2432.16",2432,NA,562,217,554,554,566,8,NA,NA
"2022-04-28",12,2022,"abundance","pevGARCH","exclosures","RO",92,0.95,0.0803561708665704,0,1,"2432.16",2432,NA,563,217,554,554,566,9,NA,NA
"2022-04-28",1,2023,"abundance","pevGARCH","exclosures","RO",92,0.95,0.12512110988924,0,1,"2432.16",2432,NA,564,217,554,554,566,10,NA,NA
"2022-04-28",2,2023,"abundance","pevGARCH","exclosures","RO",92,0.95,0.120297833345485,0,1,"2432.16",2432,NA,565,217,554,554,566,11,NA,NA
"2022-04-28",3,2023,"abundance","pevGARCH","exclosures","RO",92,0.95,0.0744704279504688,0,1,"2432.16",2432,NA,566,217,554,554,566,12,NA,NA
