"cast_date","cast_month","cast_year","moon","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2023-02-23",2,2023,565,"abundance","nbGARCH",120,0.95,"all","BA",0.588847673220404,0,4,217,565,3060
"2023-02-23",3,2023,566,"abundance","nbGARCH",120,0.95,"all","BA",0.751713146034379,0,5,217,565,3060
"2023-02-23",4,2023,567,"abundance","nbGARCH",120,0.95,"all","BA",0.789739310563973,0,5,217,565,3060
"2023-02-23",5,2023,568,"abundance","nbGARCH",120,0.95,"all","BA",0.796471030554255,0,5,217,565,3060
"2023-02-23",6,2023,569,"abundance","nbGARCH",120,0.95,"all","BA",0.798159300528705,0,4,217,565,3060
"2023-02-23",7,2023,570,"abundance","nbGARCH",120,0.95,"all","BA",0.798344568899563,0,6,217,565,3060
"2023-02-23",8,2023,571,"abundance","nbGARCH",120,0.95,"all","BA",0.798266058994016,0,5,217,565,3060
"2023-02-23",9,2023,572,"abundance","nbGARCH",120,0.95,"all","BA",0.797587857789699,0,6,217,565,3060
"2023-02-23",10,2023,573,"abundance","nbGARCH",120,0.95,"all","BA",0.797437091712622,0,5,217,565,3060
"2023-02-23",11,2023,574,"abundance","nbGARCH",120,0.95,"all","BA",0.797401037680797,0,4,217,565,3060
"2023-02-23",12,2023,575,"abundance","nbGARCH",120,0.95,"all","BA",0.797831466546721,0,5,217,565,3060
"2023-02-23",1,2024,576,"abundance","nbGARCH",120,0.95,"all","BA",0.799584180515473,0,6,217,565,3060
"2023-02-23",2,2024,577,"abundance","nbGARCH",120,0.95,"all","BA",0.799455987971195,0,5,217,565,3060
"2023-02-23",2,2023,565,"abundance","nbGARCH",120,0.95,"all","DM",48.3300513775796,34,65,217,565,3060
"2023-02-23",3,2023,566,"abundance","nbGARCH",120,0.95,"all","DM",47.0996918726613,28,70,217,565,3060
"2023-02-23",4,2023,567,"abundance","nbGARCH",120,0.95,"all","DM",45.9883879120912,25,74,217,565,3060
"2023-02-23",5,2023,568,"abundance","nbGARCH",120,0.95,"all","DM",44.9473035656081,21,75,217,565,3060
"2023-02-23",6,2023,569,"abundance","nbGARCH",120,0.95,"all","DM",43.9648324225848,21,76,217,565,3060
"2023-02-23",7,2023,570,"abundance","nbGARCH",120,0.95,"all","DM",43.0379555092125,19,75,217,565,3060
"2023-02-23",8,2023,571,"abundance","nbGARCH",120,0.95,"all","DM",42.051913140312,16,74,217,565,3060
"2023-02-23",9,2023,572,"abundance","nbGARCH",120,0.95,"all","DM",41.1375023509977,15,73,217,565,3060
"2023-02-23",10,2023,573,"abundance","nbGARCH",120,0.95,"all","DM",40.0750173141936,15,73,217,565,3060
"2023-02-23",11,2023,574,"abundance","nbGARCH",120,0.95,"all","DM",39.5497889223443,15,70,217,565,3060
"2023-02-23",12,2023,575,"abundance","nbGARCH",120,0.95,"all","DM",39.4004437560645,15,71,217,565,3060
"2023-02-23",1,2024,576,"abundance","nbGARCH",120,0.95,"all","DM",39.5089028805572,15,73,217,565,3060
"2023-02-23",2,2024,577,"abundance","nbGARCH",120,0.95,"all","DM",39.4867296513315,14,73,217,565,3060
"2023-02-23",2,2023,565,"abundance","nbGARCH",120,0.95,"all","DO",9.59335014910368,3,19,217,565,3060
"2023-02-23",3,2023,566,"abundance","nbGARCH",120,0.95,"all","DO",10.1635999305127,2,25,217,565,3060
"2023-02-23",4,2023,567,"abundance","nbGARCH",120,0.95,"all","DO",10.6379555921992,1,28,217,565,3060
"2023-02-23",5,2023,568,"abundance","nbGARCH",120,0.95,"all","DO",11.0452218751811,1,30,217,565,3060
"2023-02-23",6,2023,569,"abundance","nbGARCH",120,0.95,"all","DO",11.3878247136303,1,33,217,565,3060
"2023-02-23",7,2023,570,"abundance","nbGARCH",120,0.95,"all","DO",11.6673773273017,1,34,217,565,3060
"2023-02-23",8,2023,571,"abundance","nbGARCH",120,0.95,"all","DO",11.9496727304255,1,34,217,565,3060
"2023-02-23",9,2023,572,"abundance","nbGARCH",120,0.95,"all","DO",12.0924601165603,1,35,217,565,3060
"2023-02-23",10,2023,573,"abundance","nbGARCH",120,0.95,"all","DO",12.2573520107168,1,37,217,565,3060
"2023-02-23",11,2023,574,"abundance","nbGARCH",120,0.95,"all","DO",12.337241345571,1,39,217,565,3060
"2023-02-23",12,2023,575,"abundance","nbGARCH",120,0.95,"all","DO",12.4545512188943,1,37,217,565,3060
"2023-02-23",1,2024,576,"abundance","nbGARCH",120,0.95,"all","DO",12.6091235337398,1,38,217,565,3060
"2023-02-23",2,2024,577,"abundance","nbGARCH",120,0.95,"all","DO",12.7449937596724,1,36,217,565,3060
"2023-02-23",2,2023,565,"abundance","nbGARCH",120,0.95,"all","DS",0.213958876256708,0,1,217,565,3060
"2023-02-23",3,2023,566,"abundance","nbGARCH",120,0.95,"all","DS",0.256650145304352,0,2,217,565,3060
"2023-02-23",4,2023,567,"abundance","nbGARCH",120,0.95,"all","DS",0.265110085187919,0,1,217,565,3060
"2023-02-23",5,2023,568,"abundance","nbGARCH",120,0.95,"all","DS",0.266784439366498,0,2,217,565,3060
"2023-02-23",6,2023,569,"abundance","nbGARCH",120,0.95,"all","DS",0.267115728775284,0,2,217,565,3060
"2023-02-23",7,2023,570,"abundance","nbGARCH",120,0.95,"all","DS",0.267181143879651,0,2,217,565,3060
"2023-02-23",8,2023,571,"abundance","nbGARCH",120,0.95,"all","DS",0.267194219038272,0,2,217,565,3060
"2023-02-23",9,2023,572,"abundance","nbGARCH",120,0.95,"all","DS",0.267196681847665,0,2,217,565,3060
"2023-02-23",10,2023,573,"abundance","nbGARCH",120,0.95,"all","DS",0.267197169123357,0,2,217,565,3060
