"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","PE",1.52346160603415,0,4,0.95,666,"666.08",,528,2020-03-12,2,2020,28,217,528,528,540,0,,
"abundance","pevGARCH","exclosures","PE",1.14167841347445,0,4,0.95,666,"666.08",,529,2020-03-12,3,2020,28,217,528,528,540,1,,
"abundance","pevGARCH","exclosures","PE",0.816196915596599,0,3,0.95,666,"666.08",,530,2020-03-12,4,2020,28,217,528,528,540,2,,
"abundance","pevGARCH","exclosures","PE",0.56590172055691,0,3,0.95,666,"666.08",,531,2020-03-12,5,2020,28,217,528,528,540,3,,
"abundance","pevGARCH","exclosures","PE",0.418253118951337,0,2,0.95,666,"666.08",,532,2020-03-12,6,2020,28,217,528,528,540,4,,
"abundance","pevGARCH","exclosures","PE",0.369383525563409,0,2,0.95,666,"666.08",,533,2020-03-12,7,2020,28,217,528,528,540,5,,
"abundance","pevGARCH","exclosures","PE",0.384166368375302,0,2,0.95,666,"666.08",,534,2020-03-12,8,2020,28,217,528,528,540,6,,
"abundance","pevGARCH","exclosures","PE",0.406459479369102,0,2,0.95,666,"666.08",,535,2020-03-12,9,2020,28,217,528,528,540,7,,
"abundance","pevGARCH","exclosures","PE",0.497627629571333,0,2,0.95,666,"666.08",,536,2020-03-12,10,2020,28,217,528,528,540,8,,
"abundance","pevGARCH","exclosures","PE",0.619018726010465,0,3,0.95,666,"666.08",,537,2020-03-12,11,2020,28,217,528,528,540,9,,
"abundance","pevGARCH","exclosures","PE",0.757509022984071,0,3,0.95,666,"666.08",,538,2020-03-12,12,2020,28,217,528,528,540,10,,
"abundance","pevGARCH","exclosures","PE",0.91526454786679,0,4,0.95,666,"666.08",,539,2020-03-12,1,2021,28,217,528,528,540,11,,
"abundance","pevGARCH","exclosures","PE",1.00688957730237,0,4,0.95,666,"666.08",,540,2020-03-12,2,2021,28,217,528,528,540,12,,
