"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","controls","SF",0.1483651549572,0,1,0.95,17,"17.17",,524,2019-11-15,10,2019,1,217,524,524,536,0,,
"abundance","pevGARCH","controls","SF",0.16131954697861,0,2,0.95,17,"17.17",,525,2019-11-15,11,2019,1,217,524,524,536,1,,
"abundance","pevGARCH","controls","SF",0.145656578531438,0,1,0.95,17,"17.17",,526,2019-11-15,12,2019,1,217,524,524,536,2,,
"abundance","pevGARCH","controls","SF",0.133144992609353,0,1,0.95,17,"17.17",,527,2019-11-15,1,2020,1,217,524,524,536,3,,
"abundance","pevGARCH","controls","SF",0.129630647028553,0,1,0.95,17,"17.17",,528,2019-11-15,2,2020,1,217,524,524,536,4,,
"abundance","pevGARCH","controls","SF",0.139258106883812,0,1,0.95,17,"17.17",,529,2019-11-15,3,2020,1,217,524,524,536,5,,
"abundance","pevGARCH","controls","SF",0.168823519319554,0,1,0.95,17,"17.17",,530,2019-11-15,4,2020,1,217,524,524,536,6,,
"abundance","pevGARCH","controls","SF",0.164995202845987,0,1,0.95,17,"17.17",,531,2019-11-15,5,2020,1,217,524,524,536,7,,
"abundance","pevGARCH","controls","SF",0.199490360201,0,1,0.95,17,"17.17",,532,2019-11-15,6,2020,1,217,524,524,536,8,,
"abundance","pevGARCH","controls","SF",0.200636594536821,0,1,0.95,17,"17.17",,533,2019-11-15,7,2020,1,217,524,524,536,9,,
"abundance","pevGARCH","controls","SF",0.20246935090673,0,1,0.95,17,"17.17",,534,2019-11-15,8,2020,1,217,524,524,536,10,,
"abundance","pevGARCH","controls","SF",0.184765378887004,0,1,0.95,17,"17.17",,535,2019-11-15,9,2020,1,217,524,524,536,11,,
"abundance","pevGARCH","controls","SF",0.181914534532563,0,1,0.95,17,"17.17",,536,2019-11-15,10,2020,1,217,524,524,536,12,,
