"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","PF",0.507239897416202,0,2,0.95,1233,"1233.09",,528,2020-09-10,2,2020,49,217,534,528,546,-6,,
"abundance","pevGARCH","exclosures","PF",0.812357031272837,0,3,0.95,1233,"1233.09",,529,2020-09-10,3,2020,49,217,534,528,546,-5,,
"abundance","pevGARCH","exclosures","PF",0.914618595279158,0,4,0.95,1233,"1233.09",,530,2020-09-10,4,2020,49,217,534,528,546,-4,,
"abundance","pevGARCH","exclosures","PF",1.07011587540716,0,4,0.95,1233,"1233.09",,531,2020-09-10,5,2020,49,217,534,528,546,-3,,
"abundance","pevGARCH","exclosures","PF",1.54534501106335,0,5,0.95,1233,"1233.09",,532,2020-09-10,6,2020,49,217,534,528,546,-2,,
"abundance","pevGARCH","exclosures","PF",1.59038100415981,0,5,0.95,1233,"1233.09",,533,2020-09-10,7,2020,49,217,534,528,546,-1,,
"abundance","pevGARCH","exclosures","PF",1.61202537260462,0,5,0.95,1233,"1233.09",,534,2020-09-10,8,2020,49,217,534,528,546,0,,
"abundance","pevGARCH","exclosures","PF",1.89896269751854,0,6,0.95,1233,"1233.09",,535,2020-09-10,9,2020,49,217,534,528,546,1,,
"abundance","pevGARCH","exclosures","PF",1.56467325867181,0,5,0.95,1233,"1233.09",,536,2020-09-10,10,2020,49,217,534,528,546,2,,
"abundance","pevGARCH","exclosures","PF",1.10889626968304,0,4,0.95,1233,"1233.09",,537,2020-09-10,11,2020,49,217,534,528,546,3,,
"abundance","pevGARCH","exclosures","PF",0.804975907842052,0,3,0.95,1233,"1233.09",,538,2020-09-10,12,2020,49,217,534,528,546,4,,
"abundance","pevGARCH","exclosures","PF",0.694992532891659,0,3,0.95,1233,"1233.09",,539,2020-09-10,1,2021,49,217,534,528,546,5,,
"abundance","pevGARCH","exclosures","PF",0.715567902917598,0,3,0.95,1233,"1233.09",,540,2020-09-10,2,2021,49,217,534,528,546,6,,
"abundance","pevGARCH","exclosures","PF",0.694806519314662,0,3,0.95,1233,"1233.09",,541,2020-09-10,3,2021,49,217,534,528,546,7,,
"abundance","pevGARCH","exclosures","PF",0.766892340385486,0,3,0.95,1233,"1233.09",,542,2020-09-10,4,2021,49,217,534,528,546,8,,
"abundance","pevGARCH","exclosures","PF",0.917391295087943,0,3,0.95,1233,"1233.09",,543,2020-09-10,5,2021,49,217,534,528,546,9,,
"abundance","pevGARCH","exclosures","PF",1.00339776060284,0,4,0.95,1233,"1233.09",,544,2020-09-10,6,2021,49,217,534,528,546,10,,
"abundance","pevGARCH","exclosures","PF",1.04791325905339,0,4,0.95,1233,"1233.09",,545,2020-09-10,7,2021,49,217,534,528,546,11,,
"abundance","pevGARCH","exclosures","PF",1.07091968394613,0,4,0.95,1233,"1233.09",,546,2020-09-10,8,2021,49,217,534,528,546,12,,
