"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-01-06",1,2022,"abundance","nbsGARCH","dm_controls","DM",19.8726010057644,11,30,"2040.1",78,0.95,2040,NA,551,217,551,551,563,0,NA,NA
"2022-01-06",2,2022,"abundance","nbsGARCH","dm_controls","DM",20.5073060026585,9,34,"2040.1",78,0.95,2040,NA,552,217,551,551,563,1,NA,NA
"2022-01-06",3,2022,"abundance","nbsGARCH","dm_controls","DM",20.5619802469876,9,35,"2040.1",78,0.95,2040,NA,553,217,551,551,563,2,NA,NA
"2022-01-06",4,2022,"abundance","nbsGARCH","dm_controls","DM",19.8652761327519,7,35,"2040.1",78,0.95,2040,NA,554,217,551,551,563,3,NA,NA
"2022-01-06",4,2022,"abundance","nbsGARCH","dm_controls","DM",18.5681521356113,7,34,"2040.1",78,0.95,2040,NA,555,217,551,551,563,4,NA,NA
"2022-01-06",5,2022,"abundance","nbsGARCH","dm_controls","DM",16.9894304714639,5,30,"2040.1",78,0.95,2040,NA,556,217,551,551,563,5,NA,NA
"2022-01-06",6,2022,"abundance","nbsGARCH","dm_controls","DM",15.5205244604223,5,29,"2040.1",78,0.95,2040,NA,557,217,551,551,563,6,NA,NA
"2022-01-06",7,2022,"abundance","nbsGARCH","dm_controls","DM",14.4407224522144,5,26,"2040.1",78,0.95,2040,NA,558,217,551,551,563,7,NA,NA
"2022-01-06",8,2022,"abundance","nbsGARCH","dm_controls","DM",13.8966600927605,3,26,"2040.1",78,0.95,2040,NA,559,217,551,551,563,8,NA,NA
"2022-01-06",9,2022,"abundance","nbsGARCH","dm_controls","DM",13.9492947707321,4,26,"2040.1",78,0.95,2040,NA,560,217,551,551,563,9,NA,NA
"2022-01-06",10,2022,"abundance","nbsGARCH","dm_controls","DM",14.5509960286487,4,28,"2040.1",78,0.95,2040,NA,561,217,551,551,563,10,NA,NA
"2022-01-06",11,2022,"abundance","nbsGARCH","dm_controls","DM",15.599935776003,4,30,"2040.1",78,0.95,2040,NA,562,217,551,551,563,11,NA,NA
"2022-01-06",12,2022,"abundance","nbsGARCH","dm_controls","DM",16.8529397563612,4,32,"2040.1",78,0.95,2040,NA,563,217,551,551,563,12,NA,NA
