"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_id","cast_group","confidence_level","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2019-12-20",10,2019,"abundance","pevGARCH","exclosures","PB",4.66193006116176,1,9,"198.7",9,0.95,198,NA,524,217,525,524,537,-1,NA,NA
"2019-12-20",11,2019,"abundance","pevGARCH","exclosures","PB",5.21957198798452,0,12,"198.7",9,0.95,198,NA,525,217,525,524,537,0,NA,NA
"2019-12-20",12,2019,"abundance","pevGARCH","exclosures","PB",5.71954556003571,0,14,"198.7",9,0.95,198,NA,526,217,525,524,537,1,NA,NA
"2019-12-20",1,2020,"abundance","pevGARCH","exclosures","PB",6.16359704122601,0,15,"198.7",9,0.95,198,NA,527,217,525,524,537,2,NA,NA
"2019-12-20",2,2020,"abundance","pevGARCH","exclosures","PB",6.55602038629933,0,17,"198.7",9,0.95,198,NA,528,217,525,524,537,3,NA,NA
"2019-12-20",3,2020,"abundance","pevGARCH","exclosures","PB",6.89991629917805,0,18,"198.7",9,0.95,198,NA,529,217,525,524,537,4,NA,NA
"2019-12-20",4,2020,"abundance","pevGARCH","exclosures","PB",7.19494114549474,0,18,"198.7",9,0.95,198,NA,530,217,525,524,537,5,NA,NA
"2019-12-20",5,2020,"abundance","pevGARCH","exclosures","PB",7.37951988057665,0,19,"198.7",9,0.95,198,NA,531,217,525,524,537,6,NA,NA
"2019-12-20",6,2020,"abundance","pevGARCH","exclosures","PB",7.67074722220338,1,19,"198.7",9,0.95,198,NA,532,217,525,524,537,7,NA,NA
"2019-12-20",7,2020,"abundance","pevGARCH","exclosures","PB",7.79393894879267,1,20,"198.7",9,0.95,198,NA,533,217,525,524,537,8,NA,NA
"2019-12-20",8,2020,"abundance","pevGARCH","exclosures","PB",7.97225312265852,0,20,"198.7",9,0.95,198,NA,534,217,525,524,537,9,NA,NA
"2019-12-20",9,2020,"abundance","pevGARCH","exclosures","PB",8.05959681657411,1,20,"198.7",9,0.95,198,NA,535,217,525,524,537,10,NA,NA
"2019-12-20",10,2020,"abundance","pevGARCH","exclosures","PB",8.27257918127194,1,22,"198.7",9,0.95,198,NA,536,217,525,524,537,11,NA,NA
"2019-12-20",11,2020,"abundance","pevGARCH","exclosures","PB",8.49279769895576,0,21,"198.7",9,0.95,198,NA,537,217,525,524,537,12,NA,NA
