"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","jags_logistic","dm_controls","DM",21.106,12.506,29.878,0.95,2634,"2634.01",,555,2022-06-30,4,2022,101,217,557,555,569,-2,,
"abundance","jags_logistic","dm_controls","DM",33.955,0.176,118.64,0.95,2634,"2634.01",,556,2022-06-30,5,2022,101,217,557,555,569,-1,,
"abundance","jags_logistic","dm_controls","DM",42.352,1.532,196.9,0.95,2634,"2634.01",,557,2022-06-30,6,2022,101,217,557,555,569,0,,
"abundance","jags_logistic","dm_controls","DM",46.599,0.788,196.9,0.95,2634,"2634.01",,558,2022-06-30,7,2022,101,217,557,555,569,1,,
"abundance","jags_logistic","dm_controls","DM",47.983,0.466,196.9,0.95,2634,"2634.01",,559,2022-06-30,8,2022,101,217,557,555,569,2,,
"abundance","jags_logistic","dm_controls","DM",49.307,0.268,196.9,0.95,2634,"2634.01",,560,2022-06-30,9,2022,101,217,557,555,569,3,,
"abundance","jags_logistic","dm_controls","DM",49.385,0.156,196.9,0.95,2634,"2634.01",,561,2022-06-30,10,2022,101,217,557,555,569,4,,
"abundance","jags_logistic","dm_controls","DM",48.858,0.08,196.9,0.95,2634,"2634.01",,562,2022-06-30,11,2022,101,217,557,555,569,5,,
"abundance","jags_logistic","dm_controls","DM",48.453,0.034,196.9,0.95,2634,"2634.01",,563,2022-06-30,12,2022,101,217,557,555,569,6,,
"abundance","jags_logistic","dm_controls","DM",47.423,0,196.9,0.95,2634,"2634.01",,564,2022-06-30,1,2023,101,217,557,555,569,7,,
"abundance","jags_logistic","dm_controls","DM",46.834,0,196.9,0.95,2634,"2634.01",,565,2022-06-30,2,2023,101,217,557,555,569,8,,
"abundance","jags_logistic","dm_controls","DM",46.117,0,196.9,0.95,2634,"2634.01",,566,2022-06-30,3,2023,101,217,557,555,569,9,,
"abundance","jags_logistic","dm_controls","DM",44.537,0,196.9,0.95,2634,"2634.01",,567,2022-06-30,4,2023,101,217,557,555,569,10,,
"abundance","jags_logistic","dm_controls","DM",43.5,0,196.9,0.95,2634,"2634.01",,568,2022-06-30,5,2023,101,217,557,555,569,11,,
"abundance","jags_logistic","dm_controls","DM",42.949,0,196.9,0.95,2634,"2634.01",,569,2022-06-30,6,2023,101,217,557,555,569,12,,
