"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-10-06",8,2022,"abundance","pevGARCH","all","PF",115,0.95,1.9822756526047,0,5,"2952.10",2952,NA,559,217,560,559,572,-1,NA,NA
"2022-10-06",9,2022,"abundance","pevGARCH","all","PF",115,0.95,1.93313743229587,0,6,"2952.10",2952,NA,560,217,560,559,572,0,NA,NA
"2022-10-06",10,2022,"abundance","pevGARCH","all","PF",115,0.95,1.78284718411592,0,6,"2952.10",2952,NA,561,217,560,559,572,1,NA,NA
"2022-10-06",11,2022,"abundance","pevGARCH","all","PF",115,0.95,1.75296082699068,0,5,"2952.10",2952,NA,562,217,560,559,572,2,NA,NA
"2022-10-06",12,2022,"abundance","pevGARCH","all","PF",115,0.95,1.63996743689468,0,5,"2952.10",2952,NA,563,217,560,559,572,3,NA,NA
"2022-10-06",1,2023,"abundance","pevGARCH","all","PF",115,0.95,1.60793827544806,0,5,"2952.10",2952,NA,564,217,560,559,572,4,NA,NA
"2022-10-06",2,2023,"abundance","pevGARCH","all","PF",115,0.95,0.658124674301363,0,3,"2952.10",2952,NA,565,217,560,559,572,5,NA,NA
"2022-10-06",3,2023,"abundance","pevGARCH","all","PF",115,0.95,1.07707806690568,0,4,"2952.10",2952,NA,566,217,560,559,572,6,NA,NA
"2022-10-06",4,2023,"abundance","pevGARCH","all","PF",115,0.95,0.934841874831837,0,4,"2952.10",2952,NA,567,217,560,559,572,7,NA,NA
"2022-10-06",5,2023,"abundance","pevGARCH","all","PF",115,0.95,0.826914665932976,0,3,"2952.10",2952,NA,568,217,560,559,572,8,NA,NA
"2022-10-06",6,2023,"abundance","pevGARCH","all","PF",115,0.95,0.813987347349225,0,3,"2952.10",2952,NA,569,217,560,559,572,9,NA,NA
"2022-10-06",7,2023,"abundance","pevGARCH","all","PF",115,0.95,0.841268569524562,0,3,"2952.10",2952,NA,570,217,560,559,572,10,NA,NA
"2022-10-06",8,2023,"abundance","pevGARCH","all","PF",115,0.95,0.910439370343305,0,3,"2952.10",2952,NA,571,217,560,559,572,11,NA,NA
"2022-10-06",9,2023,"abundance","pevGARCH","all","PF",115,0.95,0.734896171829602,0,3,"2952.10",2952,NA,572,217,560,559,572,12,NA,NA
