"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH","all","total",56.6710711530089,29,94,0.95,379,"379.23",,527,2020-01-23,1,2020,17,217,526,527,538,1,,
"abundance","nbsGARCH","all","total",70.8854475281357,29,139,0.95,379,"379.23",,528,2020-01-23,2,2020,17,217,526,527,538,2,,
"abundance","nbsGARCH","all","total",89.2856879647901,31,177,0.95,379,"379.23",,529,2020-01-23,3,2020,17,217,526,527,538,3,,
"abundance","nbsGARCH","all","total",112.247928763358,38,247,0.95,379,"379.23",,530,2020-01-23,4,2020,17,217,526,527,538,4,,
"abundance","nbsGARCH","all","total",140.251029159352,44,312,0.95,379,"379.23",,531,2020-01-23,5,2020,17,217,526,527,538,5,,
"abundance","nbsGARCH","all","total",165.680450655591,46,382,0.95,379,"379.23",,532,2020-01-23,6,2020,17,217,526,527,538,6,,
"abundance","nbsGARCH","all","total",183.004149701068,50,411,0.95,379,"379.23",,533,2020-01-23,7,2020,17,217,526,527,538,7,,
"abundance","nbsGARCH","all","total",186.759154417255,49,402,0.95,379,"379.23",,534,2020-01-23,8,2020,17,217,526,527,538,8,,
"abundance","nbsGARCH","all","total",178.839224254769,47,369,0.95,379,"379.23",,535,2020-01-23,9,2020,17,217,526,527,538,9,,
"abundance","nbsGARCH","all","total",162.961118009947,38,374,0.95,379,"379.23",,536,2020-01-23,10,2020,17,217,526,527,538,10,,
"abundance","nbsGARCH","all","total",150.741598539562,34,332,0.95,379,"379.23",,537,2020-01-23,11,2020,17,217,526,527,538,11,,
"abundance","nbsGARCH","all","total",143.369444354853,34,321,0.95,379,"379.23",,538,2020-01-23,12,2020,17,217,526,527,538,12,,
