"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-06-23",4,2022,"abundance","ESSS",100,0.95,"exclosures","PE",0.55974618129708,-1.23125841329274,2.3507507758869,"2610.8",2610,NA,555,217,556,555,568,-1,NA,NA
"2022-06-23",5,2022,"abundance","ESSS",100,0.95,"exclosures","PE",0.55974618129708,-1.39087145000623,2.51036381260038,"2610.8",2610,NA,556,217,556,555,568,0,NA,NA
"2022-06-23",6,2022,"abundance","ESSS",100,0.95,"exclosures","PE",0.55974618129708,-1.53837698697994,2.6578693495741,"2610.8",2610,NA,557,217,556,555,568,1,NA,NA
"2022-06-23",7,2022,"abundance","ESSS",100,0.95,"exclosures","PE",0.55974618129708,-1.67617253703109,2.79566489962525,"2610.8",2610,NA,558,217,556,555,568,2,NA,NA
"2022-06-23",8,2022,"abundance","ESSS",100,0.95,"exclosures","PE",0.55974618129708,-1.80595544838485,2.92544781097901,"2610.8",2610,NA,559,217,556,555,568,3,NA,NA
"2022-06-23",9,2022,"abundance","ESSS",100,0.95,"exclosures","PE",0.55974618129708,-1.92897957426323,3.04847193685739,"2610.8",2610,NA,560,217,556,555,568,4,NA,NA
"2022-06-23",10,2022,"abundance","ESSS",100,0.95,"exclosures","PE",0.55974618129708,-2.04620231629429,3.16569467888844,"2610.8",2610,NA,561,217,556,555,568,5,NA,NA
"2022-06-23",11,2022,"abundance","ESSS",100,0.95,"exclosures","PE",0.55974618129708,-2.15837435646576,3.27786671905992,"2610.8",2610,NA,562,217,556,555,568,6,NA,NA
"2022-06-23",12,2022,"abundance","ESSS",100,0.95,"exclosures","PE",0.55974618129708,-2.2660972226299,3.38558958522406,"2610.8",2610,NA,563,217,556,555,568,7,NA,NA
"2022-06-23",1,2023,"abundance","ESSS",100,0.95,"exclosures","PE",0.55974618129708,-2.36986174967715,3.48935411227131,"2610.8",2610,NA,564,217,556,555,568,8,NA,NA
"2022-06-23",2,2023,"abundance","ESSS",100,0.95,"exclosures","PE",0.55974618129708,-2.47007465745504,3.5895670200492,"2610.8",2610,NA,565,217,556,555,568,9,NA,NA
"2022-06-23",3,2023,"abundance","ESSS",100,0.95,"exclosures","PE",0.55974618129708,-2.56707744670724,3.6865698093014,"2610.8",2610,NA,566,217,556,555,568,10,NA,NA
"2022-06-23",4,2023,"abundance","ESSS",100,0.95,"exclosures","PE",0.55974618129708,-2.66116016418326,3.78065252677742,"2610.8",2610,NA,567,217,556,555,568,11,NA,NA
"2022-06-23",5,2023,"abundance","ESSS",100,0.95,"exclosures","PE",0.55974618129708,-2.7525716434391,3.87206400603326,"2610.8",2610,NA,568,217,556,555,568,12,NA,NA
