"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","simplexEDM","controls","OL",0.153526970954357,-0.802325295540587,1.1093792374493,0.95,1127,"1127.06",,528,2020-08-13,2,2020,45,217,533,528,545,-5,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,529,2020-08-13,3,2020,45,217,533,528,545,-4,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,530,2020-08-13,4,2020,45,217,533,528,545,-3,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,531,2020-08-13,5,2020,45,217,533,528,545,-2,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,532,2020-08-13,6,2020,45,217,533,528,545,-1,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,533,2020-08-13,7,2020,45,217,533,528,545,0,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,534,2020-08-13,8,2020,45,217,533,528,545,1,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,535,2020-08-13,9,2020,45,217,533,528,545,2,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,536,2020-08-13,10,2020,45,217,533,528,545,3,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,537,2020-08-13,11,2020,45,217,533,528,545,4,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,538,2020-08-13,12,2020,45,217,533,528,545,5,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,539,2020-08-13,1,2021,45,217,533,528,545,6,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,540,2020-08-13,2,2021,45,217,533,528,545,7,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,541,2020-08-13,3,2021,45,217,533,528,545,8,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,542,2020-08-13,4,2021,45,217,533,528,545,9,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,543,2020-08-13,5,2021,45,217,533,528,545,10,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,544,2020-08-13,6,2021,45,217,533,528,545,11,,
"abundance","simplexEDM","controls","OL",0.153526970954356,-0.802325295540584,1.1093792374493,0.95,1127,"1127.06",,545,2020-08-13,7,2021,45,217,533,528,545,12,,
