"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-07-07",4,2022,"abundance","nbGARCH",102,0.95,"exclosures","PM",0.290200252923969,0,2,"2660.12",2660,NA,555,217,557,555,569,-2,NA,NA
"2022-07-07",5,2022,"abundance","nbGARCH",102,0.95,"exclosures","PM",0.373041063407982,0,2,"2660.12",2660,NA,556,217,557,555,569,-1,NA,NA
"2022-07-07",6,2022,"abundance","nbGARCH",102,0.95,"exclosures","PM",0.396636511325882,0,2,"2660.12",2660,NA,557,217,557,555,569,0,NA,NA
"2022-07-07",7,2022,"abundance","nbGARCH",102,0.95,"exclosures","PM",0.403353356767842,0,2,"2660.12",2660,NA,558,217,557,555,569,1,NA,NA
"2022-07-07",8,2022,"abundance","nbGARCH",102,0.95,"exclosures","PM",0.405265120135331,0,2,"2660.12",2660,NA,559,217,557,555,569,2,NA,NA
"2022-07-07",9,2022,"abundance","nbGARCH",102,0.95,"exclosures","PM",0.405809226254124,0,2,"2660.12",2660,NA,560,217,557,555,569,3,NA,NA
"2022-07-07",10,2022,"abundance","nbGARCH",102,0.95,"exclosures","PM",0.405964082098701,0,2,"2660.12",2660,NA,561,217,557,555,569,4,NA,NA
"2022-07-07",11,2022,"abundance","nbGARCH",102,0.95,"exclosures","PM",0.40600815483683,0,2,"2660.12",2660,NA,562,217,557,555,569,5,NA,NA
"2022-07-07",12,2022,"abundance","nbGARCH",102,0.95,"exclosures","PM",0.406020698142939,0,3,"2660.12",2660,NA,563,217,557,555,569,6,NA,NA
"2022-07-07",1,2023,"abundance","nbGARCH",102,0.95,"exclosures","PM",0.406024268025206,0,2,"2660.12",2660,NA,564,217,557,555,569,7,NA,NA
"2022-07-07",2,2023,"abundance","nbGARCH",102,0.95,"exclosures","PM",0.40602528402991,0,2,"2660.12",2660,NA,565,217,557,555,569,8,NA,NA
"2022-07-07",3,2023,"abundance","nbGARCH",102,0.95,"exclosures","PM",0.406025573189457,0,2,"2660.12",2660,NA,566,217,557,555,569,9,NA,NA
"2022-07-07",4,2023,"abundance","nbGARCH",102,0.95,"exclosures","PM",0.406025655485486,0,2,"2660.12",2660,NA,567,217,557,555,569,10,NA,NA
"2022-07-07",5,2023,"abundance","nbGARCH",102,0.95,"exclosures","PM",0.406869309103841,0,2,"2660.12",2660,NA,568,217,557,555,569,11,NA,NA
"2022-07-07",6,2023,"abundance","nbGARCH",102,0.95,"exclosures","PM",0.407316347280634,0,2,"2660.12",2660,NA,569,217,557,555,569,12,NA,NA
