"cast_date","cast_month","cast_year","moon","currency","model","data_set","species","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id","cast_group","confidence_level"
"2021-09-30",7,2021,545,"abundance","nbsGARCH","dm_controls_interp","DM",7.63611874296851,3,14,217,547,1804,70,0.95
"2021-09-30",8,2021,546,"abundance","nbsGARCH","dm_controls_interp","DM",8.20812621412287,2,16,217,547,1804,70,0.95
"2021-09-30",9,2021,547,"abundance","nbsGARCH","dm_controls_interp","DM",8.86904400329603,2,18,217,547,1804,70,0.95
"2021-09-30",10,2021,548,"abundance","nbsGARCH","dm_controls_interp","DM",9.74894629083916,2,20,217,547,1804,70,0.95
"2021-09-30",11,2021,549,"abundance","nbsGARCH","dm_controls_interp","DM",10.8969396933623,2,22,217,547,1804,70,0.95
"2021-09-30",12,2021,550,"abundance","nbsGARCH","dm_controls_interp","DM",12.2734544234685,2,24,217,547,1804,70,0.95
"2021-09-30",1,2022,551,"abundance","nbsGARCH","dm_controls_interp","DM",13.7213055538488,3,29,217,547,1804,70,0.95
"2021-09-30",2,2022,552,"abundance","nbsGARCH","dm_controls_interp","DM",14.9950241615307,3,30,217,547,1804,70,0.95
"2021-09-30",3,2022,553,"abundance","nbsGARCH","dm_controls_interp","DM",15.8245785619665,3,31,217,547,1804,70,0.95
"2021-09-30",4,2022,554,"abundance","nbsGARCH","dm_controls_interp","DM",16.0169068699961,3,31,217,547,1804,70,0.95
"2021-09-30",4,2022,555,"abundance","nbsGARCH","dm_controls_interp","DM",15.6044681348532,3,31,217,547,1804,70,0.95
"2021-09-30",5,2022,556,"abundance","nbsGARCH","dm_controls_interp","DM",14.7866117848776,3,29,217,547,1804,70,0.95
"2021-09-30",6,2022,557,"abundance","nbsGARCH","dm_controls_interp","DM",13.8783358707411,3,27,217,547,1804,70,0.95
"2021-09-30",7,2022,558,"abundance","nbsGARCH","dm_controls_interp","DM",13.1600237720723,3,26,217,547,1804,70,0.95
"2021-09-30",8,2022,559,"abundance","nbsGARCH","dm_controls_interp","DM",12.8062037483951,3,26,217,547,1804,70,0.95
"2021-09-30",7,2021,545,"abundance","nbsGARCH","dm_controls_interp","total",7.63611874296851,3,13,217,547,1804,70,0.95
"2021-09-30",8,2021,546,"abundance","nbsGARCH","dm_controls_interp","total",8.20812621412287,2,16,217,547,1804,70,0.95
"2021-09-30",9,2021,547,"abundance","nbsGARCH","dm_controls_interp","total",8.86904400329603,2,19,217,547,1804,70,0.95
"2021-09-30",10,2021,548,"abundance","nbsGARCH","dm_controls_interp","total",9.74894629083916,2,21,217,547,1804,70,0.95
"2021-09-30",11,2021,549,"abundance","nbsGARCH","dm_controls_interp","total",10.8969396933623,3,22,217,547,1804,70,0.95
"2021-09-30",12,2021,550,"abundance","nbsGARCH","dm_controls_interp","total",12.2734544234685,3,25,217,547,1804,70,0.95
"2021-09-30",1,2022,551,"abundance","nbsGARCH","dm_controls_interp","total",13.7213055538488,3,28,217,547,1804,70,0.95
"2021-09-30",2,2022,552,"abundance","nbsGARCH","dm_controls_interp","total",14.9950241615307,4,29,217,547,1804,70,0.95
"2021-09-30",3,2022,553,"abundance","nbsGARCH","dm_controls_interp","total",15.8245785619665,4,31,217,547,1804,70,0.95
"2021-09-30",4,2022,554,"abundance","nbsGARCH","dm_controls_interp","total",16.0169068699961,4,31,217,547,1804,70,0.95
"2021-09-30",4,2022,555,"abundance","nbsGARCH","dm_controls_interp","total",15.6044681348532,4,30,217,547,1804,70,0.95
"2021-09-30",5,2022,556,"abundance","nbsGARCH","dm_controls_interp","total",14.7866117848776,3,29,217,547,1804,70,0.95
"2021-09-30",6,2022,557,"abundance","nbsGARCH","dm_controls_interp","total",13.8783358707411,3,27,217,547,1804,70,0.95
"2021-09-30",7,2022,558,"abundance","nbsGARCH","dm_controls_interp","total",13.1600237720723,3,25,217,547,1804,70,0.95
"2021-09-30",8,2022,559,"abundance","nbsGARCH","dm_controls_interp","total",12.8062037483951,3,25,217,547,1804,70,0.95
